transaction_id,parse_status,precision,recall,f1,hallucinated_rules,missed_rules,n_true_positive,n_hallucinated,n_missed
PL33_520006959,ok,1.0,1.0,1.0,-,-,1,0,0
PL33_520006996,ok,1.0,1.0,1.0,-,-,0,0,0
PL33_520008797,ok,1.0,1.0,1.0,-,-,0,0,0
PL33_520009477,ok,1.0,1.0,1.0,-,-,1,0,0
PT10_1500000009,ok,1.0,1.0,1.0,-,-,1,0,0
PT10_1500000017,ok,0.0,0.0,0.0,R07,R06,0,1,1
PT10_1500000018,ok,1.0,1.0,1.0,-,-,0,0,0
PT10_1500000022,ok,1.0,1.0,1.0,-,-,1,0,0
PT10_510031748,ok,1.0,1.0,1.0,-,-,1,0,0
PT10_510031826,ok,1.0,1.0,1.0,-,-,1,0,0
PT10_610040981,ok,1.0,1.0,1.0,-,-,0,0,0
PT10_610046399,ok,1.0,0.33,0.5,-,"R13,R16",1,0,2
PT10_610046400,ok,1.0,1.0,1.0,-,-,3,0,0
PT10_610347270,ok,1.0,0.33,0.5,-,"R13,R16",1,0,2
PT10_610347271,ok,1.0,0.33,0.5,-,"R13,R16",1,0,2
PT10_610347272,ok,1.0,1.0,1.0,-,-,3,0,0
PT10_610347278,ok,1.0,1.0,1.0,-,-,3,0,0
PT24_1500000000,ok,1.0,1.0,1.0,-,-,0,0,0
PT24_1500000001,ok,1.0,1.0,1.0,-,-,0,0,0
PT24_1500000006,ok,1.0,1.0,1.0,-,-,0,0,0
PT24_1500000007,ok,1.0,1.0,1.0,-,-,0,0,0
PT24_1500000012,ok,1.0,1.0,1.0,-,-,0,0,0
PT24_1500000013,ok,1.0,1.0,1.0,-,-,0,0,0
PT24_1500000014,ok,1.0,1.0,1.0,-,-,0,0,0
PT24_1500000015,ok,1.0,1.0,1.0,-,-,0,0,0
PT24_1500000016,ok,1.0,1.0,1.0,-,-,0,0,0
PT24_1500000017,ok,1.0,1.0,1.0,-,-,0,0,0
PY12_5100000062,ok,1.0,1.0,1.0,-,-,1,0,0
PY12_5100000087,ok,1.0,1.0,1.0,-,-,0,0,0
PY12_5100000088,ok,1.0,1.0,1.0,-,-,0,0,0
QA11_510000045,ok,1.0,1.0,1.0,-,-,1,0,0
RO10_510014565,ok,1.0,1.0,1.0,-,-,0,0,0
RO10_510014566,ok,1.0,1.0,1.0,-,-,0,0,0
RO10_510014567,ok,1.0,1.0,1.0,-,-,0,0,0
RO10_510016336,ok,1.0,1.0,1.0,-,-,0,0,0
RO10_510019564,ok,1.0,0.0,0.0,-,"R13,R16",0,0,2
RO10_510019565,ok,1.0,0.0,0.0,-,"R13,R16",0,0,2
RO10_510024868,ok,1.0,1.0,1.0,-,-,1,0,0
RO10_510025331,ok,1.0,1.0,1.0,-,-,0,0,0
RO10_510027758,ok,1.0,1.0,1.0,-,-,2,0,0
RO10_510027783,ok,1.0,0.0,0.0,-,"R13,R16",0,0,2
RO10_530000058,ok,1.0,0.0,0.0,-,R05,0,0,1
RO10_530000075,ok,0.5,1.0,0.67,R06,-,1,1,0
RO10_530000080,ok,0.5,1.0,0.67,R06,-,1,1,0
RO10_530000083,ok,0.5,1.0,0.67,R06,-,1,1,0
RO10_530000087,ok,0.5,1.0,0.67,R06,-,1,1,0
RO10_530000089,ok,0.33,1.0,0.5,"R06,R07",-,1,2,0
RO10_530000093,ok,0.5,1.0,0.67,R06,-,1,1,0
RO10_530000110,ok,1.0,1.0,1.0,-,-,0,0,0
RO10_530000114,ok,1.0,1.0,1.0,-,-,0,0,0
RO10_530000115,ok,1.0,1.0,1.0,-,-,0,0,0
RO10_530000116,ok,1.0,1.0,1.0,-,-,0,0,0
RO10_530000155,ok,1.0,1.0,1.0,-,-,1,0,0
RO10_530000156,ok,1.0,1.0,1.0,-,-,1,0,0
RO10_530000159,ok,1.0,1.0,1.0,-,-,1,0,0
RO10_530000402,ok,1.0,1.0,1.0,-,-,0,0,0
RO10_530000859,ok,1.0,0.0,0.0,-,"R03,R04,R27",0,0,3
RO10_530000860,ok,1.0,0.0,0.0,-,"R03,R04,R27",0,0,3
RO10_530000932,ok,1.0,1.0,1.0,-,-,0,0,0
RO10_530000933,ok,1.0,1.0,1.0,-,-,0,0,0
RO10_530000934,ok,1.0,1.0,1.0,-,-,0,0,0
RO10_530000935,ok,1.0,1.0,1.0,-,-,0,0,0
RO10_530000954,ok,1.0,1.0,1.0,-,-,0,0,0
RO10_530001040,ok,1.0,1.0,1.0,-,-,0,0,0
RO10_530001070,ok,1.0,1.0,1.0,-,-,1,0,0
RO10_530001138,ok,1.0,1.0,1.0,-,-,3,0,0
RS10_510011318,ok,1.0,1.0,1.0,-,-,1,0,0
RS10_510016147,ok,1.0,1.0,1.0,-,-,1,0,0
RS10_510017477,ok,1.0,1.0,1.0,-,-,1,0,0
RS10_530000373,ok,1.0,1.0,1.0,-,-,0,0,0
RS10_530000375,ok,1.0,1.0,1.0,-,-,0,0,0
RS10_530001429,ok,1.0,1.0,1.0,-,-,0,0,0
RS10_530001432,ok,1.0,1.0,1.0,-,-,0,0,0
RS10_530001433,ok,1.0,1.0,1.0,-,-,0,0,0
RS10_530001435,ok,1.0,1.0,1.0,-,-,0,0,0
RS10_530001436,ok,1.0,1.0,1.0,-,-,0,0,0
SA11_510001012,ok,1.0,1.0,1.0,-,-,0,0,0
SA11_510001528,ok,1.0,1.0,1.0,-,-,0,0,0
SA11_510001540,ok,1.0,1.0,1.0,-,-,0,0,0
SA11_510001542,ok,1.0,1.0,1.0,-,-,0,0,0
SA11_510003645,ok,1.0,1.0,1.0,-,-,4,0,0
SA11_510005015,ok,1.0,1.0,1.0,-,-,0,0,0
SA11_510006508,ok,1.0,1.0,1.0,-,-,0,0,0
SA11_510008209,ok,1.0,1.0,1.0,-,-,0,0,0
SA11_510008211,ok,1.0,1.0,1.0,-,-,0,0,0
SA11_510011301,ok,1.0,1.0,1.0,-,-,0,0,0
SA11_510011302,ok,1.0,1.0,1.0,-,-,0,0,0
SA11_510011305,ok,1.0,1.0,1.0,-,-,0,0,0
SA11_510011565,ok,1.0,1.0,1.0,-,-,0,0,0
SA11_510011763,ok,1.0,1.0,1.0,-,-,0,0,0
SA11_510011765,ok,1.0,1.0,1.0,-,-,0,0,0
SA11_510011778,ok,1.0,1.0,1.0,-,-,0,0,0
SA11_510012615,ok,1.0,1.0,1.0,-,-,0,0,0
SA11_610001830,ok,1.0,1.0,1.0,-,-,1,0,0
SA11_610029335,ok,1.0,1.0,1.0,-,-,1,0,0
SA17_510000495,ok,1.0,1.0,1.0,-,-,3,0,0
SA17_510000497,ok,1.0,1.0,1.0,-,-,4,0,0
SA17_510002779,ok,1.0,1.0,1.0,-,-,1,0,0
SA17_510002848,ok,1.0,1.0,1.0,-,-,3,0,0
SA17_510003967,ok,1.0,0.5,0.67,-,R12,1,0,1
SA17_510004303,ok,1.0,1.0,1.0,-,-,3,0,0
SA17_510004307,ok,1.0,1.0,1.0,-,-,3,0,0
SA17_510004379,ok,1.0,1.0,1.0,-,-,3,0,0
SA17_510004578,ok,1.0,1.0,1.0,-,-,1,0,0
SA17_510005151,ok,1.0,0.5,0.67,-,R06,1,0,1
SA17_510005688,ok,1.0,1.0,1.0,-,-,2,0,0
SA17_510005898,ok,1.0,1.0,1.0,-,-,1,0,0
SA17_510006404,ok,1.0,1.0,1.0,-,-,1,0,0
SA17_510006641,ok,1.0,0.0,0.0,-,"R06,R12",0,0,2
SA17_510006644,ok,1.0,0.0,0.0,-,"R01,R06,R07",0,0,3
SA17_510007424,ok,1.0,1.0,1.0,-,-,1,0,0
SA17_510008455,ok,1.0,1.0,1.0,-,-,1,0,0
SA17_510008458,ok,1.0,1.0,1.0,-,-,1,0,0
SA17_510008459,ok,1.0,1.0,1.0,-,-,1,0,0
SA17_510008463,ok,1.0,1.0,1.0,-,-,1,0,0
SA17_510008464,ok,1.0,1.0,1.0,-,-,1,0,0
SA17_510008466,ok,1.0,1.0,1.0,-,-,1,0,0
SA17_510008467,ok,1.0,1.0,1.0,-,-,1,0,0
SA17_510008522,ok,1.0,1.0,1.0,-,-,1,0,0
SA17_510008552,ok,1.0,1.0,1.0,-,-,1,0,0
SA17_510008771,ok,1.0,1.0,1.0,-,-,1,0,0
SA17_510008912,ok,1.0,1.0,1.0,-,-,1,0,0
SA17_510009123,ok,1.0,1.0,1.0,-,-,1,0,0
SA17_510009929,ok,1.0,1.0,1.0,-,-,1,0,0
SA17_510010376,ok,1.0,1.0,1.0,-,-,1,0,0
SA17_510010378,ok,1.0,1.0,1.0,-,-,1,0,0
SA17_510010380,ok,1.0,1.0,1.0,-,-,1,0,0
SA17_510012665,ok,1.0,1.0,1.0,-,-,1,0,0
SA20_510001608,ok,1.0,1.0,1.0,-,-,0,0,0
SA20_510001745,ok,1.0,1.0,1.0,-,-,0,0,0
SA21_510000147,ok,1.0,0.0,0.0,-,R05,0,0,1
SA21_510000148,ok,1.0,1.0,1.0,-,-,0,0,0
SE16_510012261,ok,1.0,1.0,1.0,-,-,1,0,0
SG12_510000239,ok,1.0,1.0,1.0,-,-,1,0,0
SG12_510000948,ok,1.0,1.0,1.0,-,-,1,0,0
SG12_510001184,ok,1.0,1.0,1.0,-,-,1,0,0
SG12_610005085,ok,1.0,1.0,1.0,-,-,1,0,0
SG23_510001525,ok,1.0,1.0,1.0,-,-,1,0,0
SG23_510002085,ok,1.0,1.0,1.0,-,-,1,0,0
SG23_510002089,ok,1.0,1.0,1.0,-,-,1,0,0
SG23_510002090,ok,1.0,1.0,1.0,-,-,1,0,0
SG23_610001266,ok,1.0,1.0,1.0,-,-,1,0,0
SI11_510002835,ok,1.0,0.33,0.5,-,"R13,R16",1,0,2
SK10_510000169,ok,1.0,1.0,1.0,-,-,0,0,0
SK10_510000457,ok,1.0,1.0,1.0,-,-,0,0,0
SK10_510000461,ok,1.0,1.0,1.0,-,-,0,0,0
SK10_510000506,ok,1.0,1.0,1.0,-,-,0,0,0
SK10_510000520,ok,1.0,1.0,1.0,-,-,0,0,0
SK10_510000524,ok,1.0,1.0,1.0,-,-,0,0,0
SK10_510000651,ok,1.0,1.0,1.0,-,-,1,0,0
SK10_510000723,ok,1.0,1.0,1.0,-,-,0,0,0
SK10_510000725,ok,1.0,1.0,1.0,-,-,0,0,0
SK10_510000726,ok,1.0,1.0,1.0,-,-,1,0,0
SK10_510000727,ok,1.0,1.0,1.0,-,-,1,0,0
SK10_510001000,ok,1.0,1.0,1.0,-,-,0,0,0
SK10_510001001,ok,1.0,1.0,1.0,-,-,1,0,0
SK10_510001187,ok,1.0,1.0,1.0,-,-,1,0,0
SK10_510001188,ok,0.0,1.0,0.0,R05,-,0,1,0
SK10_510001192,ok,1.0,1.0,1.0,-,-,1,0,0
SK10_510001193,ok,1.0,1.0,1.0,-,-,0,0,0
SK10_510001194,ok,1.0,1.0,1.0,-,-,0,0,0
SK10_510001197,ok,1.0,1.0,1.0,-,-,1,0,0
SK10_510001199,ok,1.0,1.0,1.0,-,-,1,0,0
SK10_510001219,ok,1.0,1.0,1.0,-,-,0,0,0
SK10_510001221,ok,1.0,1.0,1.0,-,-,1,0,0
SK10_510001222,ok,1.0,1.0,1.0,-,-,0,0,0
SK10_510001391,ok,1.0,1.0,1.0,-,-,1,0,0
SK10_510001719,ok,1.0,1.0,1.0,-,-,0,0,0
SK10_510001720,ok,1.0,1.0,1.0,-,-,0,0,0
SK10_510001721,ok,1.0,1.0,1.0,-,-,0,0,0
SK10_510001728,ok,0.0,1.0,0.0,"R04,R13,R16",-,0,3,0
SK10_510001863,ok,1.0,1.0,1.0,-,-,1,0,0
SK10_510002044,ok,1.0,1.0,1.0,-,-,1,0,0
SK10_510002187,ok,1.0,1.0,1.0,-,-,1,0,0
SK10_510003972,ok,1.0,1.0,1.0,-,-,0,0,0
SK10_510004452,ok,1.0,1.0,1.0,-,-,2,0,0
SK10_510005037,ok,1.0,1.0,1.0,-,-,1,0,0
SK10_510005267,ok,1.0,1.0,1.0,-,-,0,0,0
SK10_510007206,ok,1.0,1.0,1.0,-,-,0,0,0
SK10_510008209,ok,1.0,1.0,1.0,-,-,0,0,0
SK10_510009772,ok,1.0,1.0,1.0,-,-,0,0,0
SK10_510009774,ok,1.0,1.0,1.0,-,-,1,0,0
SK10_510010365,ok,1.0,0.0,0.0,-,R05,0,0,1
SK10_510010366,ok,1.0,0.0,0.0,-,R05,0,0,1
SK10_510010507,ok,1.0,1.0,1.0,-,-,0,0,0
SK10_510010510,ok,1.0,1.0,1.0,-,-,1,0,0
SK10_510010513,ok,1.0,1.0,1.0,-,-,1,0,0
SK10_510010514,ok,1.0,1.0,1.0,-,-,0,0,0
SK10_510010677,ok,1.0,1.0,1.0,-,-,1,0,0
SK10_510010678,ok,1.0,0.0,0.0,-,R05,0,0,1
SK10_510010684,ok,1.0,0.0,0.0,-,R05,0,0,1
SK10_510011071,ok,1.0,1.0,1.0,-,-,0,0,0
SK10_510011446,ok,0.0,1.0,0.0,R05,-,0,1,0
SK10_510011690,ok,1.0,1.0,1.0,-,-,1,0,0
SK10_510011786,ok,1.0,1.0,1.0,-,-,0,0,0
SK10_510011923,ok,1.0,1.0,1.0,-,-,1,0,0
SK10_510011925,ok,1.0,1.0,1.0,-,-,0,0,0
SK10_510014228,ok,1.0,1.0,1.0,-,-,0,0,0
SK10_510014229,ok,1.0,1.0,1.0,-,-,0,0,0
SK10_510014269,ok,1.0,1.0,1.0,-,-,1,0,0
SK10_510016030,ok,1.0,1.0,1.0,-,-,0,0,0
SK10_510017419,ok,1.0,1.0,1.0,-,-,0,0,0
SK10_510017920,ok,1.0,1.0,1.0,-,-,0,0,0
SK10_510018026,ok,1.0,1.0,1.0,-,-,0,0,0
SK10_510018178,ok,1.0,1.0,1.0,-,-,1,0,0
SK10_510019081,ok,1.0,1.0,1.0,-,-,0,0,0
SK10_510019326,ok,1.0,1.0,1.0,-,-,0,0,0
SK10_510019460,ok,1.0,1.0,1.0,-,-,0,0,0
SK10_510019488,ok,1.0,1.0,1.0,-,-,0,0,0
SK10_510019847,ok,1.0,1.0,1.0,-,-,1,0,0
SK10_510019966,ok,1.0,1.0,1.0,-,-,0,0,0
SK10_510020000,ok,1.0,1.0,1.0,-,-,1,0,0
SK10_510020002,ok,1.0,1.0,1.0,-,-,1,0,0
SK10_510020003,ok,1.0,1.0,1.0,-,-,1,0,0
SK10_510020730,ok,1.0,1.0,1.0,-,-,1,0,0
SK10_510020746,ok,1.0,1.0,1.0,-,-,0,0,0
SK10_510020748,ok,1.0,1.0,1.0,-,-,0,0,0
SK10_510020766,ok,1.0,1.0,1.0,-,-,1,0,0
SK10_510020972,ok,1.0,1.0,1.0,-,-,1,0,0
SK10_510020978,ok,1.0,1.0,1.0,-,-,1,0,0
SK10_510021068,ok,1.0,1.0,1.0,-,-,2,0,0
SK10_510022286,ok,0.0,1.0,0.0,R05,-,0,1,0
SK10_510022287,ok,1.0,1.0,1.0,-,-,1,0,0
SK10_510022288,ok,0.0,1.0,0.0,R05,-,0,1,0
SK10_510022412,ok,1.0,1.0,1.0,-,-,1,0,0
SV10_100000124,ok,1.0,1.0,1.0,-,-,2,0,0
SV10_100000127,ok,1.0,1.0,1.0,-,-,2,0,0
SV10_5100000353,ok,1.0,1.0,1.0,-,-,1,0,0
SV10_5100000365,ok,1.0,1.0,1.0,-,-,2,0,0
SV10_5100001325,ok,1.0,1.0,1.0,-,-,2,0,0
TH14_510000023,ok,1.0,1.0,1.0,-,-,0,0,0
TH14_510000059,ok,1.0,1.0,1.0,-,-,0,0,0
TH15_510000018,ok,1.0,1.0,1.0,-,-,0,0,0
TH15_510000024,ok,1.0,1.0,1.0,-,-,0,0,0
TH15_510000059,ok,1.0,1.0,1.0,-,-,0,0,0
TH17_510000193,ok,1.0,1.0,1.0,-,-,0,0,0
TH17_510000202,ok,1.0,1.0,1.0,-,-,0,0,0
TH17_510000515,ok,1.0,1.0,1.0,-,-,0,0,0
TH17_510000523,ok,1.0,1.0,1.0,-,-,0,0,0
TH18_510029684,ok,1.0,1.0,1.0,-,-,1,0,0
TH18_510029685,ok,1.0,1.0,1.0,-,-,0,0,0
TH18_510029686,ok,1.0,1.0,1.0,-,-,0,0,0
TH18_510070767,ok,1.0,1.0,1.0,-,-,1,0,0
TH18_510070768,ok,1.0,1.0,1.0,-,-,0,0,0
TR10_510006122,ok,1.0,1.0,1.0,-,-,3,0,0
TR10_510013896,ok,0.8,1.0,0.89,R04,-,4,1,0
TR10_510047043,ok,1.0,1.0,1.0,-,-,1,0,0
TR10_510047482,ok,1.0,1.0,1.0,-,-,4,0,0
TR10_510052087,ok,1.0,1.0,1.0,-,-,1,0,0
TR10_510055235,ok,1.0,1.0,1.0,-,-,5,0,0
TR10_510072496,ok,1.0,1.0,1.0,-,-,1,0,0
TR10_610002154,ok,1.0,1.0,1.0,-,-,4,0,0
TR10_610002156,ok,1.0,1.0,1.0,-,-,4,0,0
TR10_610005245,ok,1.0,1.0,1.0,-,-,0,0,0
TR10_610006075,ok,1.0,1.0,1.0,-,-,4,0,0
TR10_610018658,ok,1.0,1.0,1.0,-,-,1,0,0
TR10_610036493,ok,0.0,1.0,0.0,"R13,R16",-,0,2,0
TR10_610038039,ok,1.0,1.0,1.0,-,-,3,0,0
TR10_610067153,ok,1.0,1.0,1.0,-,-,4,0,0
TR10_610067237,ok,1.0,1.0,1.0,-,-,3,0,0
TR10_610103282,ok,1.0,1.0,1.0,-,-,4,0,0
TR17_510000965,ok,1.0,1.0,1.0,-,-,3,0,0
TR17_510004193,ok,1.0,1.0,1.0,-,-,0,0,0
TR17_610007406,ok,1.0,1.0,1.0,-,-,4,0,0
TT10_5100000358,ok,1.0,1.0,1.0,-,-,0,0,0
TT10_5100000359,ok,1.0,1.0,1.0,-,-,1,0,0
TT10_5100001584,ok,1.0,1.0,1.0,-,-,0,0,0
TT10_5100001596,ok,1.0,1.0,1.0,-,-,0,0,0
TT10_5100003047,ok,1.0,1.0,1.0,-,-,0,0,0
TT10_5100004561,ok,1.0,1.0,1.0,-,-,0,0,0
TT10_5100004562,ok,1.0,1.0,1.0,-,-,0,0,0
TT10_5100004563,ok,1.0,1.0,1.0,-,-,0,0,0
TT10_5100004564,ok,1.0,1.0,1.0,-,-,0,0,0
TT10_5100004569,ok,1.0,1.0,1.0,-,-,1,0,0
TT10_5100004571,ok,1.0,1.0,1.0,-,-,0,0,0
TT10_5100007839,ok,1.0,1.0,1.0,-,-,0,0,0
TT10_5100007840,ok,1.0,1.0,1.0,-,-,1,0,0
TT10_5100007842,ok,1.0,1.0,1.0,-,-,0,0,0
TT10_5100007843,ok,1.0,1.0,1.0,-,-,0,0,0
TT10_5100008122,ok,1.0,1.0,1.0,-,-,0,0,0
TT10_5100008424,ok,1.0,0.33,0.5,-,"R13,R16",1,0,2
TT10_5100010735,ok,1.0,1.0,1.0,-,-,0,0,0
TT10_5100010736,ok,1.0,1.0,1.0,-,-,0,0,0
TT10_5100010737,ok,1.0,1.0,1.0,-,-,0,0,0
TT10_5100010738,ok,1.0,1.0,1.0,-,-,0,0,0
TT10_5100010739,ok,1.0,1.0,1.0,-,-,1,0,0
TT10_6100012311,ok,1.0,0.5,0.67,-,R15,1,0,1
TW10_510000010,ok,1.0,1.0,1.0,-,-,0,0,0
TW10_510000012,ok,1.0,1.0,1.0,-,-,0,0,0
TW10_510000024,ok,1.0,1.0,1.0,-,-,0,0,0
TW10_510000036,ok,1.0,1.0,1.0,-,-,0,0,0
TW10_510000207,ok,0.5,1.0,0.67,R08,-,1,1,0
TW10_510000374,ok,1.0,1.0,1.0,-,-,0,0,0
TW10_510000735,ok,1.0,1.0,1.0,-,-,2,0,0
TW10_510000736,ok,1.0,1.0,1.0,-,-,2,0,0
TW10_510000737,ok,1.0,1.0,1.0,-,-,3,0,0
TW10_510000738,ok,1.0,1.0,1.0,-,-,2,0,0
TW10_510000739,ok,1.0,1.0,1.0,-,-,3,0,0
TW10_510001315,ok,1.0,1.0,1.0,-,-,0,0,0
TW10_510002010,ok,1.0,1.0,1.0,-,-,1,0,0
TW10_510002020,ok,1.0,1.0,1.0,-,-,0,0,0
TW10_510002021,ok,1.0,1.0,1.0,-,-,1,0,0
TW10_510002022,ok,1.0,1.0,1.0,-,-,1,0,0
TW10_510003687,ok,1.0,1.0,1.0,-,-,1,0,0
TW10_510003841,ok,1.0,1.0,1.0,-,-,0,0,0
TW10_510004101,ok,1.0,1.0,1.0,-,-,1,0,0
TW10_510004143,ok,1.0,1.0,1.0,-,-,1,0,0
TW10_510006565,ok,1.0,1.0,1.0,-,-,1,0,0
TW10_510006575,ok,1.0,1.0,1.0,-,-,1,0,0
TW10_510007950,ok,1.0,1.0,1.0,-,-,2,0,0
TW10_510009405,ok,1.0,1.0,1.0,-,-,0,0,0
TW10_510009438,ok,1.0,1.0,1.0,-,-,0,0,0
TW10_510009472,ok,1.0,1.0,1.0,-,-,0,0,0
TW10_510010054,ok,0.5,1.0,0.67,R04,-,1,1,0
TW10_510011230,ok,1.0,1.0,1.0,-,-,1,0,0
UA11_510003199,ok,0.0,0.0,0.0,R07,"R06,R15",0,1,2
UA11_510004524,ok,1.0,1.0,1.0,-,-,1,0,0
UA11_510005630,ok,0.0,0.0,0.0,R01,"R06,R07",0,1,2
UA11_510011422,ok,1.0,0.5,0.67,-,"R13,R16",2,0,2
UA11_510024069,ok,1.0,1.0,1.0,-,-,4,0,0
UA11_530000003,ok,1.0,1.0,1.0,-,-,0,0,0
UA11_530000007,ok,1.0,1.0,1.0,-,-,0,0,0
UA11_530000244,ok,1.0,1.0,1.0,-,-,0,0,0
UA11_530000264,ok,1.0,1.0,1.0,-,-,1,0,0
UA11_530000278,ok,1.0,1.0,1.0,-,-,0,0,0
UA11_530000281,ok,1.0,1.0,1.0,-,-,0,0,0
UA11_530000282,ok,1.0,1.0,1.0,-,-,0,0,0
UA11_530000485,ok,1.0,1.0,1.0,-,-,0,0,0
UA11_530000525,ok,1.0,1.0,1.0,-,-,0,0,0
UA11_530000536,ok,1.0,1.0,1.0,-,-,0,0,0
UA11_530000633,ok,1.0,1.0,1.0,-,-,0,0,0
UA11_530000634,ok,1.0,1.0,1.0,-,-,0,0,0
UA11_530000640,ok,1.0,1.0,1.0,-,-,0,0,0
UA11_530000642,ok,1.0,1.0,1.0,-,-,0,0,0
UA11_530000649,ok,1.0,1.0,1.0,-,-,0,0,0
UA11_530000650,ok,1.0,1.0,1.0,-,-,0,0,0
UA11_530000671,ok,1.0,1.0,1.0,-,-,0,0,0
UA11_530000705,ok,1.0,1.0,1.0,-,-,0,0,0
UA11_530000716,ok,1.0,1.0,1.0,-,-,0,0,0
UA11_530000723,ok,1.0,1.0,1.0,-,-,0,0,0
UA11_530000736,ok,1.0,1.0,1.0,-,-,0,0,0
UA11_530000758,ok,1.0,1.0,1.0,-,-,0,0,0
UA11_530000766,ok,1.0,1.0,1.0,-,-,0,0,0
UA11_530000823,ok,1.0,1.0,1.0,-,-,0,0,0
UA11_530001094,ok,1.0,1.0,1.0,-,-,0,0,0
UA11_530001098,ok,1.0,1.0,1.0,-,-,0,0,0
UA11_530001129,ok,1.0,1.0,1.0,-,-,0,0,0
UA11_530001154,ok,1.0,1.0,1.0,-,-,0,0,0
UA11_530001422,ok,1.0,1.0,1.0,-,-,0,0,0
UA11_530001423,ok,1.0,1.0,1.0,-,-,0,0,0
UA11_530001440,ok,1.0,1.0,1.0,-,-,0,0,0
UA11_530001458,ok,1.0,1.0,1.0,-,-,0,0,0
UA11_530001459,ok,1.0,1.0,1.0,-,-,0,0,0
UA11_530001508,ok,1.0,1.0,1.0,-,-,0,0,0
UA11_530002696,ok,1.0,1.0,1.0,-,-,1,0,0
UA11_530002703,ok,1.0,1.0,1.0,-,-,0,0,0
UA11_530002705,ok,1.0,1.0,1.0,-,-,0,0,0
UA11_530002868,ok,1.0,1.0,1.0,-,-,0,0,0
UA11_530002870,ok,1.0,1.0,1.0,-,-,0,0,0
UA11_530002907,ok,1.0,1.0,1.0,-,-,0,0,0
UA11_530002921,ok,1.0,1.0,1.0,-,-,0,0,0
UA11_530002922,ok,1.0,1.0,1.0,-,-,0,0,0
UA11_530003131,ok,1.0,1.0,1.0,-,-,0,0,0
UA11_530003136,ok,1.0,1.0,1.0,-,-,0,0,0
UA11_530003148,ok,1.0,1.0,1.0,-,-,0,0,0
UA11_530003149,ok,1.0,1.0,1.0,-,-,0,0,0
UA11_530003176,ok,1.0,1.0,1.0,-,-,0,0,0
UA11_530003182,ok,1.0,1.0,1.0,-,-,0,0,0
UA11_530004161,ok,1.0,0.0,0.0,-,"R05,R06,R07",0,0,3
UA11_530004187,ok,1.0,1.0,1.0,-,-,3,0,0
UA11_530004193,ok,1.0,1.0,1.0,-,-,3,0,0
UA11_530004194,ok,1.0,1.0,1.0,-,-,3,0,0
UA11_530004196,ok,1.0,1.0,1.0,-,-,3,0,0
UA11_530004197,ok,1.0,1.0,1.0,-,-,3,0,0
UA11_530004604,ok,1.0,1.0,1.0,-,-,3,0,0
UA11_530004605,ok,1.0,1.0,1.0,-,-,3,0,0
UA11_530004639,ok,1.0,1.0,1.0,-,-,3,0,0
UA11_530005243,ok,1.0,1.0,1.0,-,-,0,0,0
UA11_530005314,ok,1.0,1.0,1.0,-,-,0,0,0
UA11_530005320,ok,1.0,1.0,1.0,-,-,0,0,0
UA11_530005328,ok,1.0,1.0,1.0,-,-,0,0,0
UA11_530005330,ok,1.0,1.0,1.0,-,-,0,0,0
UA11_530005331,ok,1.0,1.0,1.0,-,-,0,0,0
UA11_530005341,ok,1.0,1.0,1.0,-,-,0,0,0
UA11_530005346,ok,1.0,1.0,1.0,-,-,0,0,0
UA11_530005445,ok,1.0,1.0,1.0,-,-,0,0,0
UA11_530005446,ok,1.0,1.0,1.0,-,-,0,0,0
UA11_530005464,ok,1.0,1.0,1.0,-,-,0,0,0
UA11_530005537,ok,1.0,1.0,1.0,-,-,0,0,0
UA11_530005540,ok,1.0,1.0,1.0,-,-,0,0,0
UA11_530005541,ok,1.0,1.0,1.0,-,-,0,0,0
UA11_530005592,ok,1.0,1.0,1.0,-,-,0,0,0
UA11_530005601,ok,1.0,1.0,1.0,-,-,0,0,0
UA11_530005602,ok,1.0,1.0,1.0,-,-,0,0,0
UA11_530005617,ok,1.0,1.0,1.0,-,-,0,0,0
UA11_530005624,ok,1.0,1.0,1.0,-,-,0,0,0
UA11_530005797,ok,1.0,1.0,1.0,-,-,0,0,0
UA11_530005805,ok,1.0,1.0,1.0,-,-,0,0,0
UA11_530005807,ok,1.0,1.0,1.0,-,-,0,0,0
UA11_530005951,ok,1.0,1.0,1.0,-,-,0,0,0
UA15_510000045,ok,1.0,1.0,1.0,-,-,0,0,0
UA15_510000053,ok,1.0,1.0,1.0,-,-,0,0,0
UA15_510000088,ok,1.0,1.0,1.0,-,-,0,0,0
UA15_510000090,ok,1.0,1.0,1.0,-,-,0,0,0
UA15_510000133,ok,1.0,1.0,1.0,-,-,0,0,0
UA15_510000256,ok,1.0,0.0,0.0,-,"R03,R06,R07",0,0,3
UA15_510000258,ok,1.0,0.0,0.0,-,R07,0,0,1
UA15_510000378,ok,1.0,1.0,1.0,-,-,0,0,0
UA15_510000400,ok,1.0,0.0,0.0,-,R06,0,0,1
UA15_510000645,ok,0.5,1.0,0.67,R07,-,1,1,0
UA15_510000647,ok,1.0,1.0,1.0,-,-,0,0,0
UA15_510000648,ok,0.0,1.0,0.0,R07,-,0,1,0
UA15_510000761,ok,1.0,0.0,0.0,-,R06,0,0,1
UA15_510000849,ok,1.0,1.0,1.0,-,-,0,0,0
UA15_510000855,ok,1.0,1.0,1.0,-,-,0,0,0
UA15_510001122,ok,0.0,1.0,0.0,R04,-,0,1,0
